2016-01-09 09:38:04 configure php5-common:amd64 5.6.4+dfsg-4ubuntu6.4 <none>
2016-01-09 09:38:04 status unpacked php5-common:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:04 status unpacked php5-common:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:04 status half-configured php5-common:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 status installed php5-common:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 configure php5-json:amd64 1.3.6-1build1 <none>
2016-01-09 09:38:05 status unpacked php5-json:amd64 1.3.6-1build1
2016-01-09 09:38:05 status unpacked php5-json:amd64 1.3.6-1build1
2016-01-09 09:38:05 status half-configured php5-json:amd64 1.3.6-1build1
2016-01-09 09:38:05 status installed php5-json:amd64 1.3.6-1build1
2016-01-09 09:38:05 configure php5-cli:amd64 5.6.4+dfsg-4ubuntu6.4 <none>
2016-01-09 09:38:05 status unpacked php5-cli:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 status half-configured php5-cli:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 status installed php5-cli:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 configure php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4 <none>
2016-01-09 09:38:05 status unpacked php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 status triggers-pending systemd:amd64 219-7ubuntu6
2016-01-09 09:38:05 status triggers-pending ureadahead:amd64 0.100.0-19
2016-01-09 09:38:05 status unpacked php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 status triggers-pending ureadahead:amd64 0.100.0-19
2016-01-09 09:38:05 status unpacked php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 status unpacked php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 status unpacked php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 status unpacked php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:05 status half-configured php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:06 status installed php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:06 configure php5:all 5.6.4+dfsg-4ubuntu6.4 <none>
2016-01-09 09:38:06 status unpacked php5:all 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:06 status half-configured php5:all 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:06 status installed php5:all 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:06 configure php5-mysql:amd64 5.6.4+dfsg-4ubuntu6.4 <none>
2016-01-09 09:38:06 status triggers-pending php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:06 status unpacked php5-mysql:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:06 status half-configured php5-mysql:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:06 status installed php5-mysql:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:06 configure php5-readline:amd64 5.6.4+dfsg-4ubuntu6.4 <none>
2016-01-09 09:38:06 status unpacked php5-readline:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:06 status half-configured php5-readline:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:07 status installed php5-readline:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:07 trigproc systemd:amd64 219-7ubuntu6 <none>
2016-01-09 09:38:07 status half-configured systemd:amd64 219-7ubuntu6
2016-01-09 09:38:07 status installed systemd:amd64 219-7ubuntu6
2016-01-09 09:38:07 trigproc ureadahead:amd64 0.100.0-19 <none>
2016-01-09 09:38:07 status half-configured ureadahead:amd64 0.100.0-19
2016-01-09 09:38:07 status installed ureadahead:amd64 0.100.0-19
2016-01-09 09:38:07 trigproc php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4 <none>
2016-01-09 09:38:07 status half-configured php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:07 status installed php5-fpm:amd64 5.6.4+dfsg-4ubuntu6.4
2016-01-09 09:38:07 startup packages configure
